half_day_key,prev_num_articles_ma1_10,prev_extremely_positive_count_ma1_5,prev_atr_lag9,prev_macd_signal_lag4,prev_rsi_ma5,prev_bb_lower_lag10,prev_quote_volume_ma8,prev_macd_hist_std8_ma,prev_williams_r_ma7,volume_prev_ma10,prev_quote_volume_ma7,prev_close_ma5,prev_avg_sentiment_std1_6_ma,prev_macd_hist_std7_ma,prev_extremely_positive_count_ma1_4,prev_extremely_negative_count_lag5,prev_taker_buy_base_volume_std7_ma,avg_sentiment_news_prev_std5_ma,2_periods_back_back_change_pct,2_periods_back_back_change_pct_lag1,2_periods_back_back_change_pct_lag4,prev_avg_sentiment_lag4,prev_min_sentiment_lag10,2_periods_back_back_change_pct_lag8,prev_std_sentiment_lag1,prev_min_sentiment_lag1,prev_std_sentiment_lag3,prev_rsi_std2_ma,prev_taker_buy_quote_volume_lag10,prev_median_sentiment_lag8,,Indicator
2022-04-17_H2,182.5,18.6,1237.615084,-1067.809555,39.0776462,39519.7256,556515276.7,134.144896,-72.55940619,354025169.2,473666729.3,40417.83,0.094553074,131.21706,18.5,8,3896.119758,0.91653821,0.002166736,-0.000969782,0.006744406,0.664931507,-4.71,-0.008533263,1.551650552,-4.43,1.653478522,0.332251201,492318172,0.37,,0
2022-04-18_H1,167.8,17.6,1198.246864,-1084.564858,38.68849598,39054.88667,487913059.5,138.2451801,-75.58525235,312596062.3,476758680.5,40311.246,0.092500018,127.3997262,11.75,3,3694.620922,0.786355546,-0.01956296,0.002166736,0.00851817,0.763031674,-4.73,0.035369342,1.336288351,-3.75,1.585105641,1.763745227,641340934.7,0.385,,0
2022-04-18_H2,162.7,12.4,1251.117802,-1089.436847,37.17172965,38634.6791,518050224,135.245037,-75.62621955,322578163,459381316.8,40000.936,0.116940104,116.269968,13,12,3422.704887,0.673753168,-0.017033292,-0.01956296,-0.003252416,0.5768,-4.43,-0.005517574,1.50008723,-4.48,1.551650552,2.637067321,263806183,0.37,,1
2022-04-19_H1,157.6,18,1208.073673,-1084.732258,38.56651045,38553.67515,570269145.7,127.2038755,-67.99067606,323714258.2,581750067.4,40076.79,0.118904317,102.1461048,19,4,3569.827866,0.646798402,0.046111031,-0.017033292,-0.000969782,0.611067961,-4.74,-0.023743209,1.215684379,-4.68,1.336288351,6.046410297,568847195.5,0.35,,0
2022-04-19_H2,152.5,20.6,1246.644125,-1070.426516,39.87391775,38487.24578,576709203.1,115.663452,-62.41984089,320617715.4,590955411.8,40139.728,0.118195909,88.52673172,23.5,5,3681.260744,0.615287715,-0.002543185,0.046111031,0.002166736,0.819672131,-4.5,0.006744406,1.462129963,-4.76,1.50008723,5.136039936,265050169.7,0.27,,1
2022-04-20_H1,154.6,27.4,1206.423831,-1060.96371,42.06713732,38423.55975,633453499.3,105.6073561,-53.44576662,313472745.5,684304896.1,40344.602,0.114644152,80.06479815,30.75,1,3861.292839,0.57688945,0.01958374,-0.002543185,-0.01956296,0.652427184,-4.64,0.00851817,1.609189925,-4.82,1.215684379,2.052616809,457166402.1,0.47,,1
2022-04-20_H2,156.7,29.8,1189.562128,-1063.45657,45.80370326,38572.68916,689740828.3,99.50349971,-43.58462157,330414188.5,736734977.7,40832.966,0.106047966,80.88539206,33.5,4,3960.716663,0.653130945,0.015071641,0.01958374,-0.017033292,0.50825,-4.72,-0.003252416,1.342687421,-4.82,1.462129963,3.054196576,239606785,0.46,,0
2022-04-21_H1,165.9,36.4,1135.475548,-1042.129227,49.26020353,38690.25098,765798971.8,96.79768998,-36.86994077,364602735,844373556.6,41305.608,0.121160438,85.65962131,36,3,4072.991414,0.725805418,-0.017911948,0.015071641,0.046111031,0.773360324,-4.65,-0.000969782,1.543640073,-4.81,1.609189925,2.856699877,233493652.4,0.25,,1
2022-04-21_H2,176.9,35,1104.94158,-1006.430724,51.14096404,38780.02152,854316717.3,99.87754939,-25.56878589,392606540.5,892413766.9,41634.644,0.094319057,93.22721484,37,7,4136.84979,0.754094003,0.026123284,-0.017911948,-0.002543185,0.763719512,-4.73,0.002166736,1.277922179,-3.08,1.342687421,3.755960469,137429430.7,0.43,,0
2022-04-22_H1,197.4,40.8,1055.141467,-948.4448278,51.04937406,38712.74838,974879868,104.1452089,-21.49695416,465620406.7,998849702.3,41591.39,0.09478515,99.00423017,40.25,5,4400.366409,0.81794966,-0.046288635,0.026123284,0.01958374,0.643660131,-4.43,-0.01956296,1.446964654,-4.25,1.543640073,5.837155289,171212952.2,0.37,,1
2022-04-22_H2,212.2,38.4,1054.738505,-867.845729,50.04270695,38766.64199,975394130.2,105.9711209,-25.5989249,494501706.4,922381299.1,41409.39,0.096764378,103.2041812,41.5,7,4183.272518,0.876391352,0.002555385,-0.046288635,0.015071641,0.775688623,-3.75,-0.017033292,1.501393105,-4.2,1.277922179,3.921629744,109677849.6,0.24,,0
2022-04-23_H1,229,42.6,1076.576469,-786.9958561,47.53528488,38726.57719,939454541.2,108.7643674,-31.98330725,542100478.3,996316168.1,40926.602,0.076235038,107.8413405,41.25,5,3894.454841,1.020385155,-0.021638431,0.002555385,-0.017911948,0.842076677,-4.48,0.046111031,1.407598476,-4.68,1.446964654,1.636720087,275447021.9,0.42,,0
2022-04-23_H2,226.9,36.6,1150.977436,-691.1737175,45.85512567,38608.80045,922227341,114.9551837,-41.65493701,517572955,920982659.4,40576.494,0.104678419,113.771031,38,3,3763.81314,1.17228337,-0.002297057,-0.021638431,0.026123284,0.928594595,-4.68,-0.002543185,1.686033148,-4.79,1.501393105,1.594458514,381582638.2,0.365,,0
2022-04-24_H1,212.8,35.6,1118.224047,-620.6855785,42.82179135,38641.77723,855993760.9,122.6203714,-52.60302715,477546028.7,874308247.7,39974.446,0.110476615,118.3432595,30.5,2,3764.036068,1.159717111,-0.004513334,-0.002297057,-0.046288635,0.819577922,-4.76,0.01958374,1.302959937,-1.73,1.407598476,0.434311144,694930368.5,0.28,,1
2022-04-24_H2,206.1,26.2,1116.760901,-566.673067,42.1267803,38711.2556,806508834.3,128.1439168,-60.15763213,469524160.8,783260534.8,39799.748,0.122877746,121.6340346,25,10,3982.675441,1.170916625,0.004347973,-0.004513334,0.002555385,0.740813397,-4.82,0.015071641,1.858254872,-4.56,1.686033148,0.6885536,269000744.3,0.46,,0
2022-04-25_H1,185.1,23.6,1106.209408,-538.5088341,41.1457199,38860.71849,775905880.8,131.9047568,-70.64357135,450849322.3,754761172,39574.112,0.12087765,119.3346296,17.75,3,4238.843407,1.17831418,-0.003817002,0.004347973,-0.021638431,0.7200369,-4.82,-0.017911948,1.112722062,-2.89,1.302959937,0.717649489,463538497.6,0.37,,0
2022-04-25_H2,184.3,19,1123.86445,-528.4900032,40.33918525,38963.34757,793077579.1,130.0802094,-75.00623537,474617971.5,684639722.4,39398.144,0.123262578,119.0576588,19.25,13,4189.635458,0.992332487,-0.015964523,-0.003817002,-0.002297057,0.989292929,-4.81,0.026123284,1.719152787,-4.7,1.858254872,1.413579316,364540910.4,0.38,,1
2022-04-26_H1,182.7,25.6,1141.41199,-531.7389528,41.83763887,39055.34509,775157079.1,125.3081515,-74.94122261,494992206.3,770007358.1,39560.686,0.122025484,116.6704991,25.5,0,4470.06831,0.777839022,0.041232664,-0.015964523,-0.004513334,0.753113208,-3.08,-0.046288635,1.560439649,-4.58,1.112722062,5.024854395,466213882.2,0.365,,1
2022-04-26_H2,185.1,27.4,1290.239705,-539.2491099,43.53687778,38907.21107,760852024.4,120.7919887,-71.93370736,484013117.7,718264137,39765.872,0.070602597,111.0930635,32,8,4794.629674,0.709535265,0.000850201,0.041232664,0.004347973,0.623608247,-4.25,0.002555385,1.482170186,-4.33,1.719152787,3.995312551,474574043.1,0.35,,0
2022-04-27_H1,184.9,37.4,1245.01044,-550.3437898,42.72679019,39022.92004,868286391.6,115.1346455,-74.25363074,511835329.4,934669368.8,39465.854,0.084182582,99.93920319,42.25,1,5259.518015,0.601185043,-0.058176414,0.000850201,-0.003817002,0.761770833,-4.2,-0.021638431,1.483385414,-4.8,1.560439649,4.102292429,753855847.9,0.38,,1
2022-04-27_H2,189.2,40.8,1260.581123,-571.7065092,43.17719104,39036.84366,929385034.4,106.2443148,-73.60416118,526109194.5,1004858401,39375.442,0.065514497,85.34190644,45,4,5557.981537,0.501698192,0.023527582,-0.058176414,-0.015964523,0.703836478,-4.68,-0.002297057,1.526685632,-4.78,1.482170186,5.94650476,403323181.5,0.4,,1
2022-04-28_H1,195.3,46.4,1212.5139,-571.6541444,44.51381899,38985.61912,1045017219,93.48716992,-72.90175484,530500029.9,1146889259,39458.61,0.066037443,69.64131072,45.25,6,5614.345764,0.501272883,0.006096242,0.023527582,0.041232664,0.748383838,-4.79,-0.004513334,1.451552228,-4.81,1.483385414,2.38131347,528331525,0.48,,1
2022-04-28_H2,210.1,43.6,1172.507193,-556.225716,44.15760655,38965.81081,1090727146,79.41430355,-70.48615704,550343903.3,1143056267,39310.694,0.064067462,58.41211794,45.75,11,5671.984315,0.518485873,0.011359919,0.006096242,0.000850201,0.836842105,-1.73,0.004347973,1.401124119,-4.7,1.526685632,1.362840126,203623779,0.35,,1
2022-04-29_H1,236.1,48.8,1118.31525,-568.2636595,43.82593619,38826.83191,1190951237,66.04189122,-62.96234904,603826842.5,1209473924,39166.264,0.075019257,50.10089775,46.25,3,5945.081404,0.524036165,0.001305106,0.011359919,-0.058176414,0.848660131,-4.56,-0.003817002,1.427740057,-4.73,1.451552228,1.046149923,201569331.9,0.305,,0
2022-04-29_H2,247.9,43.4,1110.60559,-581.1593485,44.75426206,38728.07715,1156575610,54.96556613,-64.78698603,624057040.4,1120546615,39293.984,0.064872703,47.67573517,45.5,6,6007.422231,0.490474601,-0.025000409,0.001305106,0.023527582,0.692380952,-2.89,-0.015964523,1.60179599,-4.71,1.401124119,1.918297407,158842154,0.33,,0
2022-04-30_H1,271.3,48,1124.193762,-589.1055444,44.44164891,38661.66367,1132959319,48.25801533,-67.44229197,650101634.3,1195272838,39209.988,0.050083577,46.11941778,47,8,6020.866719,0.498781587,-0.004174064,-0.025000409,0.006096242,0.786777108,-4.7,0.041232664,1.377901306,-4.76,1.427740057,2.047365124,341287785.1,0.38,,0
2022-04-30_H2,265.7,39.8,1189.422779,-585.113031,43.85891761,38461.30416,1096372144,44.91166363,-64.50257249,598349093.4,978933568.3,39076.692,0.075949178,44.64917112,40.5,6,5707.758453,0.538116826,-0.000224386,-0.004174064,0.011359919,0.714291498,-4.58,0.000850201,1.614521101,-4.8,1.60179599,0.289883456,511266315.9,0.37,,0
2022-05-01_H1,251.1,36.4,1145.028295,-571.51197,41.83774229,38456.85805,975421028,44.40768255,-67.83107915,551206390.8,987281932.9,38667.13,0.084869979,44.32944404,30.25,6,5482.757212,0.622621883,-0.024243007,-0.000224386,0.001305106,0.676338798,-4.33,-0.058176414,1.396676108,-4.4,1.377901306,1.657499615,741519160.7,0.38,,1
2022-05-01_H2,239.7,25.8,1272.007702,-567.1340927,40.220858,38458.86644,940741360.4,45.35784457,-69.65465208,544477822.2,885685990.6,38308.08,0.199839734,45.51863905,24.25,20,5379.258721,0.862334692,0.008084169,-0.024243007,-0.025000409,0.756372093,-4.8,0.023527582,1.341135547,-4.51,1.614521101,2.475171797,340259390.8,0.39,,1
2022-05-02_H1,223.3,24,1276.888581,-569.9218965,40.39666943,38109.2844,882887981.7,46.54513671,-70.47863794,467861028.6,909358784.9,38252.988,0.22327511,46.31175275,15.5,5,5267.500015,1.13720208,0.01385949,0.008084169,-0.004174064,0.796181818,-4.78,0.006096242,1.501868318,-4.76,1.396676108,2.229258769,913426481.6,0.33,,1
2022-05-02_H2,212.5,17.2,1259.880111,-576.0127679,40.80999575,37975.29422,886645573.2,47.09682714,-75.10914081,454814754.4,795278365.5,38239.668,0.211868952,45.59573658,18.75,12,4885.005418,1.361117667,0.001223736,0.01385949,-0.000224386,0.596213592,-4.81,0.011359919,1.854476516,-4.51,1.341135547,1.541574118,462480321.6,0.29,,0
2022-05-03_H1,211.5,24.6,1221.990103,-597.6858862,41.23525537,37925.21541,862218273.2,45.78681147,-75.17357704,448982711.5,873065538.7,38225.158,0.196404483,44.5510522,25.75,4,4644.27166,1.514884936,-0.000379208,0.001223736,-0.024243007,0.829668874,-4.7,0.001305106,1.679364381,-4.72,1.501868318,0.166728128,662268146.1,0.36,,1
2022-05-03_H2,204.6,26.2,1241.219381,-621.6498085,42.65802785,38010.20507,832895033.1,46.06202382,-74.07823836,444142605.4,777616002.3,38407.384,0.200035397,45.90186529,30.75,1,4450.61385,1.556419459,0.001252823,-0.000379208,0.008084169,0.287473684,-4.73,-0.025000409,1.573368957,-4.81,1.854476516,0.142611265,351321742.1,0.39,,0
2022-05-04_H1,204.3,38.2,1246.045854,-635.9913059,42.54815636,37969.23152,803866369.6,46.44886544,-76.49084154,439655362.9,860980524.3,38361.56,0.180591681,47.9908936,42,6,4219.235334,1.30439094,-0.021676678,0.001252823,0.01385949,0.408169014,-4.71,-0.004174064,1.614845667,-4.81,1.679364381,1.997555847,779543686.7,0.42,,1
2022-05-04_H2,202.1,38.8,1244.997579,-641.1363302,43.66396211,37809.18953,867971014.8,49.18210553,-68.99398134,446126828.2,856133553.2,38465.496,0.122165488,49.52447563,42.5,11,3993.646009,1.058564292,0.03379237,-0.021676678,0.001223736,0.593055556,-4.76,-0.000224386,1.678171252,-4.79,1.573368957,5.412147612,375047532.6,0.31,,1
2022-05-05_H1,214,49.4,1177.630609,-638.8437886,45.58172124,37688.24483,939323051.6,53.3725598,-60.30417719,485900341,985661008.6,38696.014,0.095332381,51.50150761,49.75,8,3939.424483,0.857313232,0.017435804,0.03379237,-0.000379208,0.704968944,-4.8,-0.024243007,1.529888467,-4.73,1.614845667,5.125952521,591078302.9,0.43,,0
2022-05-05_H2,227.8,49.8,1169.241279,-629.838094,47.22620223,37693.54452,931361195.3,57.84358961,-54.75880203,503251572.7,941083949,38890.166,0.100053726,55.41127448,55.25,12,3979.329525,0.681241816,-0.004950579,0.017435804,0.001252823,0.662808989,-4.4,0.008084169,1.389878605,-4.75,1.678171252,2.06748689,201174817.4,0.25,,0
2022-05-06_H1,258.8,62.2,1141.348331,-629.0799111,45.73528443,37463.90326,1170751172,60.84589923,-56.39519954,625468897.2,1234050898,38487.286,0.103670494,60.29842512,60.75,7,4900.591468,0.576276926,-0.074382715,-0.004950579,-0.021676678,0.742534435,-4.51,0.01385949,1.546976172,-4.73,1.529888467,5.898780497,432901619.8,0.25,,0
2022-05-06_H2,271.4,55.6,1130.447736,-611.781498,44.73559752,37617.07281,1198099574,66.79465462,-60.49418439,681284050.8,1179142709,38098.838,0.087823015,69.63965669,63,15,5656.475532,0.636903118,-0.020897007,-0.074382715,0.03379237,0.699637306,-4.76,0.001223736,1.633459301,-4.82,1.389878605,6.402251259,309123634.9,0.29,,1
2022-05-07_H1,298.8,65.6,1106.198612,-572.6565749,42.05256196,37572.5855,1221758271,77.80685867,-63.44976422,727788906.8,1317480668,37500.774,0.082136051,82.77541743,62.75,8,6373.594412,0.684239989,0.006336783,-0.020897007,0.017435804,0.878596882,-4.51,-0.000379208,1.561515279,-4.8,1.546976172,1.567997747,435702165.9,0.39,,1
2022-05-07_H2,298.4,54.4,1106.003711,-523.7427433,38.53899084,37578.60431,1206495022,91.43796565,-62.69692238,709525430.2,1237763034,36773.704,0.061624391,99.41617613,55.5,6,7303.907816,0.624284149,0.000971122,0.006336783,-0.004950579,0.900373444,-4.72,0.001252823,1.56372133,-4.8,1.633459301,0.681991077,364131627.2,0.32,,0
2022-05-08_H1,284.9,50,1054.885589,-516.967591,34.83336011,37528.14748,1182160644,107.6495762,-68.55275147,683931191.6,1220054386,35970.792,0.072602074,117.8007051,40,5,8264.57996,0.608071112,-0.015970377,0.000971122,-0.074382715,0.874663774,-4.81,-0.021676678,1.586163185,-4.66,1.561515279,0.938810195,691238065.9,0.37,,0
2022-05-08_H2,275.2,34.4,1057.343047,-548.0999206,33.67411158,37487.58935,1229476613,124.1761694,-78.15693075,720714955.8,1187737624,35619.568,0.091538323,133.0508008,34.25,18,9066.647435,0.600229245,-0.019128422,-0.015970377,-0.020897007,0.740180995,-4.81,0.03379237,1.301440361,-4.7,1.56372133,1.736886804,294879680.5,0.38,,0
2022-05-09_H1,256.8,32.2,1083.961401,-596.3944248,32.56808412,37323.22384,1189637040,137.228892,-87.49926153,715757893.8,1280833403,35269.694,0.110981445,139.1719177,21.25,7,9687.485073,0.573330653,-0.021757801,-0.019128422,0.006336783,0.819350962,-4.79,0.017435804,1.57323243,-4.64,1.586163185,1.806758518,469137212.2,0.38,,0
2022-05-09_H2,256.1,22.2,1108.878443,-650.8833447,30.58234544,37326.15783,1354641966,143.6622353,-89.7331094,770837574.4,1151244856,34689.864,0.124511683,142.6261083,22.5,12,9252.571881,0.573980561,-0.027121004,-0.021757801,0.000971122,0.790142857,-4.73,-0.004950579,1.547441097,-4.75,1.301440361,1.881815233,493794171.2,0.39,,0
2022-05-10_H1,250,31.6,1060.98284,-714.2238336,27.21153278,37316.47687,1544222400,153.5954927,-90.34212331,920396021.5,1629619842,33496.272,0.100593861,148.82975,32.5,5,10530.30232,0.63793331,-0.091627067,-0.027121004,-0.015970377,0.716684492,-4.75,-0.074382715,1.752110372,-4.79,1.57323243,3.321621345,790747113.4,0.43,,1
2022-05-10_H2,248.9,31.2,1269.038352,-789.1111632,26.34146047,37326.8185,1822316452,162.2867788,-89.98199313,1064674296,1865494916,32727.948,0.112575628,152.1730784,36,4,12127.98264,0.663112714,0.051557508,-0.091627067,-0.019128422,0.611481481,-4.73,-0.020897007,1.694252682,-4.8,1.547441097,5.930403974,276605731.8,0.35,,0
2022-05-11_H1,252.1,44,1256.144898,-877.4429178,25.69522851,36982.28055,1883391077,166.9326162,-90.58787765,1052704555,2091076159,31972.424,0.112862733,150.8026042,49,4,13319.55856,0.660435218,-0.01942829,0.051557508,-0.021757801,0.528268156,-4.82,0.006336783,1.717662355,-4.79,1.752110372,4.10105263,1292348712,0.395,,1
2022-05-11_H2,256.6,46.8,1250.577405,-982.1866919,26.19588372,36507.99561,2109800938,166.0016601,-89.96037896,1080591444,2297923370,31469.294,0.116296386,143.2671911,52,9,14180.12211,0.699944417,0.016283431,-0.01942829,-0.027121004,0.547150538,-4.8,0.000971122,1.48134921,-4.76,1.694252682,1.637883992,492172468.9,0.445,,0
2022-05-12_H1,259,53.4,1191.540448,-1138.084909,26.13644581,36131.26293,2518110649,159.6019593,-89.81403882,1281191792,2692778998,30650.588,0.11607891,132.9824661,49.75,11,15351.25755,0.710108194,-0.079348324,0.016283431,-0.091627067,0.656469072,-4.8,-0.015970377,1.714159453,-4.78,1.717662355,3.098752414,752889967.9,0.37,,0
2022-05-12_H2,274.1,46.2,1199.323273,-1290.614962,27.15798904,35789.52564,2830918264,148.2756539,-88.57686935,1564317787,3063487594,30281.004,0.140962457,125.5749287,51.25,23,16491.70091,0.721998866,-0.027164224,-0.079348324,0.051557508,0.395086957,-4.66,-0.019128422,1.584981278,-4.79,1.48134921,2.40081271,209221928.6,0.36,,1
2022-05-13_H1,308.9,58.6,1206.815896,-1439.75112,26.81946896,35371.4202,2930246418,134.0363755,-86.15485598,1659930549,3081524206,29738.63,0.151278167,117.1703828,54.25,18,17792.95763,0.721212512,0.024327482,-0.027164224,-0.01942829,0.717829615,-4.7,-0.021757801,1.697402055,-4.77,1.714159453,1.615206232,339633109.7,0.29,,1
2022-05-13_H2,324.5,50.8,1201.261904,-1567.427327,28.55341315,34886.38992,2897829550,127.9273355,-80.39403735,1693737566,2698224457,29660.852,0.136193822,109.0694785,54,16,17438.99116,0.719277523,0.059085854,0.024327482,0.016283431,0.488157895,-4.64,-0.027121004,1.638312064,-4.8,1.584981278,4.338895813,586017409.7,0.29,,0
2022-05-14_H1,351.2,56.8,1229.226053,-1710.143996,28.92741047,34316.11634,2529057505,123.9974053,-79.10722245,1712755488,2437323902,29206.194,0.11759388,103.883285,56.25,20,17117.46209,0.691139978,-0.045042765,0.059085854,-0.079348324,0.533295455,-4.75,-0.091627067,1.74899199,-4.66,1.697402055,4.429819033,529530306.2,0.365,,0
2022-05-14_H2,344.7,49.2,1383.629907,-1860.975127,30.3106105,33564.25497,2217587313,122.1826237,-77.27913462,1649264766,2247433472,29205.666,0.116677921,103.4374013,53.5,25,17469.71581,0.736047492,-0.007873528,-0.045042765,-0.027164224,0.361958763,-4.79,0.051557508,1.5270412,-4.75,1.638312064,1.46453407,836870216.1,0.305,,1
2022-05-15_H1,324.7,49.2,1493.984199,-1995.860949,32.98743785,32052.97716,2069260821,125.1338324,-74.29200716,1449971756,2044744596,29569.932,0.129070375,113.1907468,39.5,23,18371.64227,0.739063528,0.035697238,-0.007873528,0.024327482,0.706149533,-4.8,-0.01942829,1.798630808,-4.78,1.74899199,2.045236248,1944183090,0.38,,1
2022-05-15_H2,309.9,34,1546.986756,-2082.994054,35.15092649,31276.78921,1856988729,136.2860877,-69.6413249,1305640360,1542355462,29830.022,0.055122671,131.4319194,33.25,26,18602.32541,0.800415403,0.005519411,0.035697238,0.059085854,0.602320675,-4.79,0.016283431,1.656957654,-4.61,1.5270412,2.136201773,1380306584,0.32,,1
2022-05-16_H1,276.8,32,1576.672702,-2152.914982,36.60645015,30466.20447,1456911312,155.144169,-62.8465669,1206585534,1122485339,29964.398,0.046439062,156.6045289,23,15,17447.11245,0.835644647,0.035740466,0.005519411,-0.045042765,0.600672646,-4.76,-0.079348324,1.496086091,-4.16,1.798630808,2.179915497,926871040.9,0.34,,0
2022-05-16_H2,273.3,25.6,1765.124652,-2206.87061,37.86613448,29874.42318,1113280815,176.4660783,-59.27620566,1156854241,986955476.5,30099.546,0.06497012,183.532164,26.75,22,16093.06244,0.875407695,-0.043952427,0.035740466,-0.007873528,0.624132231,-4.78,-0.027164224,1.745538391,-4.66,1.656957654,3.524500201,1111247258,0.34,,0
2022-05-17_H1,273.8,35.4,1892.115748,-2226.807304,39.18287958,28867.31023,1005675865,197.780259,-57.48930768,934107879.8,919062851.2,30264.332,0.075602341,201.3143012,36.25,9,14401.09807,0.843670646,-0.002742929,-0.043952427,0.035697238,0.721755319,-4.79,0.024327482,1.459078696,-4.39,1.496086091,1.709862216,1925048884,0.36,,1
2022-05-17_H2,273.2,38,1904.398909,-2216.832663,39.91507112,27889.6366,878737818.5,214.2248333,-52.30451527,666818045,812144815,30313.578,0.072235355,210.2622619,44.5,9,12351.09076,0.832250277,0.015350638,-0.002742929,0.005519411,0.608292683,-4.77,0.059085854,1.515084749,-4.75,1.745538391,0.91101166,1871949542,0.34,,1
2022-05-18_H1,267.8,47.8,1934.920416,-2166.231144,40.62420289,27194.61153,850457530.8,222.7546353,-46.12465137,583978102.2,874889865,30353.526,0.072288818,208.9564136,53,4,9943.081872,0.699132103,0.003940054,0.015350638,0.035740466,0.614382716,-4.8,-0.045042765,1.601222763,-4.75,1.459078696,1.062083001,1005512711,0.29,,0
2022-05-18_H2,271.2,50.8,1927.640386,-2109.865048,39.78971841,26901.38671,851731839.8,221.398656,-43.16742878,522883872.8,855971779.5,30053.298,0.066400604,194.2443086,54.5,9,7305.382384,0.723659033,-0.020414974,0.003940054,-0.043952427,0.74952381,-4.66,-0.007873528,1.456795926,-4.82,1.515084749,1.065187137,829917971.5,0.29,,0
2022-05-19_H1,279.7,58.2,1861.001073,-2049.259355,39.0902697,26421.19868,883127578.7,208.7357941,-43.33202052,522042700.4,931760423.9,29802.642,0.073168766,167.903378,55.25,8,4978.188632,0.729686342,-0.037847999,-0.020414974,-0.002742929,0.777325843,-4.75,0.035697238,1.653999467,-4.79,1.601222763,2.211824394,645723210.5,0.365,,1
2022-05-19_H2,295.6,54.6,1850.448853,-1977.395685,39.34837629,26135.84825,910021951.2,184.7693012,-45.68369118,540127286.8,917339049.3,29728.896,0.102559794,138.2534945,57,11,4184.34641,0.744125749,0.02799288,-0.037847999,0.015350638,0.650315789,-4.78,0.005519411,1.530109378,-4.8,1.456795926,2.990443228,344137344.2,0.265,,1
2022-05-20_H1,328,60.2,1778.822507,-1895.734418,40.02006944,26261.60018,959735104.9,155.2348628,-44.06323938,582862484.4,947004526.9,29726.084,0.095731711,110.9779696,60,12,3947.107371,0.740764879,0.027577752,0.02799288,0.003940054,0.637629938,-4.61,0.035740466,1.605926677,-4.82,1.653999467,3.161429072,417408609.9,0.38,,1
2022-05-20_H2,349.6,57.4,1771.620185,-1817.645997,40.65802841,26592.95008,921142509.1,126.5807614,-42.66650865,615071914.6,890345926.8,29721.05,0.101945047,85.96039905,61.25,18,3980.244564,0.816527786,0.003575004,0.027577752,-0.020414974,0.652472325,-4.16,-0.043952427,1.546368007,-4.79,1.530109378,1.733573472,278060541.2,0.4,,0
2022-05-21_H1,379.2,61.6,1792.997314,-1759.588893,40.77374661,26718.93742,911612766.6,101.514363,-48.88128414,671051313.5,956634220.5,29595.286,0.101001584,64.67385956,58.75,13,4016.338128,0.74024452,-0.04029484,0.003575004,-0.037847999,0.584274953,-4.66,-0.002742929,1.341471547,-4.59,1.605926677,1.928752929,454272222.4,0.38,,1
2022-05-21_H2,370.9,51.2,1748.69322,-1700.597718,41.77468915,26701.36673,874631904.1,78.87926872,-55.35343529,638671051.8,839772670.1,29711.476,0.10011016,49.56099568,51,24,4253.134919,0.715320602,0.002814564,-0.04029484,0.02799288,0.857714286,-4.39,0.015350638,1.465613186,-4.79,1.546368007,1.931035618,515416588.5,0.32,,1
2022-05-22_H1,348.3,46,1695.743705,-1627.17035,42.06072877,26803.86275,774248458.2,59.52249825,-59.77407082,593057952.3,786337428.9,29699.666,0.11848593,41.14255729,39.25,9,4594.575294,0.721558399,0.005555206,0.002814564,0.027577752,0.63125,-4.75,0.003940054,1.481928207,-4.78,1.341471547,0.522672731,569762834.2,0.36,,1
2022-05-22_H2,333.1,34,1667.306297,-1543.322071,42.02947221,27094.62047,753394858.1,46.09451332,-59.49285927,583271718.4,707705813.1,29615.236,0.092646739,39.35183442,30.75,24,4989.084942,0.790599376,0.015287283,0.005555206,0.003575004,0.761375839,-4.75,-0.020414974,1.428740116,-4.8,1.465613186,1.336741618,304844992.3,0.3,,1
2022-05-23_H1,308.7,30.6,1621.571562,-1473.173754,42.38098133,27444.58354,689209330.7,39.12825479,-57.15030529,557043294.4,679403143.3,29589.946,0.093738385,38.00605172,22.5,6,5375.265056,0.852591064,0.013528317,0.015287283,-0.04029484,0.648165939,-4.82,-0.037847999,1.123409658,-2.73,1.481928207,1.849308304,560186724.2,0.3,,1
2022-05-23_H2,313.6,29.6,1595.40145,-1410.544062,43.85089077,27773.67788,669762900.9,37.79291374,-54.01109788,551561214.8,585942244.8,29829.87,0.10975729,37.73352386,31.75,19,5375.883312,0.970731571,0.003353127,0.013528317,0.002814564,0.726013514,-4.79,0.02799288,1.414617743,-4.44,1.428740116,1.081274933,344623239,0.38,,0
2022-05-24_H1,315.1,39.6,1542.059918,-1350.189336,43.911882,27964.62136,676702540.9,37.27942044,-59.97308039,539475348.9,667644563.3,29795.358,0.110120889,36.26720091,43,5,5603.798058,0.964415086,-0.042485009,0.003353127,0.005555206,0.51543379,-4.8,0.027577752,1.642920096,-4.8,1.123409658,2.53667458,525999988.2,0.35,,1
2022-05-24_H2,324.9,48.6,1517.009924,-1284.128318,44.03079971,28220.91235,650707674.1,36.48801467,-58.54010881,513484380.8,592168678.3,29766.188,0.148270189,35.73239646,57.5,11,5780.575122,0.921601574,0.006506813,-0.042485009,0.015287283,0.568270677,-4.82,0.003575004,1.356282969,-4.73,1.414617743,2.754830723,385831406.8,0.34,,1
